start_x,start_y,start_z,end_x,end_y,end_z,segment_start,segment_end,segment_length
478248.7198999999,5924558.2665,-13,477881.4940999998,5924920.7596,-13,16824.376364,17340.376399,516.000035
477881.4940999998,5924920.7596,-13,477880.7823999999,5924921.462099999,-14,17340.376399,17341.790620,1.414222
477880.7823999999,5924921.462099999,-14,477423.88520000037,5925372.470899999,-14,17341.790620,17983.790612,641.999991
477423.88520000037,5925372.470899999,-14,477423.17349999957,5925373.1734,-15,17983.790612,17985.204834,1.414222
477423.17349999957,5925373.1734,-15,476937.8092,5925852.282400001,-15,17985.204834,18667.204788,681.999954
476937.8092,5925852.282400001,-15,476937.09750000015,5925852.9849,-14,18667.204788,18668.619010,1.414222
476937.09750000015,5925852.9849,-14,476934.2507999996,5925855.795,-14,18668.619010,18672.619055,4.000045
476934.2507999996,5925855.795,-14,476873.0465000002,5925916.2105,-14,18672.619055,18758.619049,85.999994
476873.0465000002,5925916.2105,-14,476872.3348000003,5925916.913000001,-15,18758.619049,18760.033271,1.414222
476872.3348000003,5925916.913000001,-15,476465.96669999976,5926318.0438,-15,18760.033271,19331.033228,570.999957
476465.96669999976,5926318.0438,-15,476465.2549999999,5926318.746300001,-14,19331.033228,19332.447450,1.414222
476465.2549999999,5926318.746300001,-14,476332.17119999975,5926450.1149,-14,19332.447450,19519.447468,187.000018
476332.17119999975,5926450.1149,-14,476047.50009999983,5926731.1173,-14,19519.447468,19919.447448,399.999980
476047.50009999983,5926731.1173,-14,476046.78839999996,5926731.819800001,-15,19919.447448,19920.861670,1.414222
476046.78839999996,5926731.819800001,-15,475994.1242000004,5926783.805299999,-15,19920.861670,19994.861739,74.000069
475994.1242000004,5926783.805299999,-15,475993.4126000004,5926784.5078,-14,19994.861739,19996.275910,1.414171
475993.4126000004,5926784.5078,-14,475861.75210000016,5926914.4713,-14,19996.275910,20181.275907,184.999996
475861.75210000016,5926914.4713,-14,475772.7923999997,5927002.284600001,-14,20181.275907,20306.275922,125.000016
475772.7923999997,5927002.284600001,-14,475772.0806999998,5927002.9871,-15,20306.275922,20307.690144,1.414222
475772.0806999998,5927002.9871,-15,475521.5701000001,5927250.269200001,-15,20307.690144,20659.690141,351.999997
475521.5701000001,5927250.269200001,-15,475520.85840000026,5927250.9717,-14,20659.690141,20661.104362,1.414222
475520.85840000026,5927250.9717,-14,475497.37310000043,5927274.1544,-14,20661.104362,20694.104315,32.999953
475497.37310000043,5927274.1544,-14,475496.66139999963,5927274.856899999,-15,20694.104315,20695.518537,1.414222
475496.66139999963,5927274.856899999,-15,474947.2460000003,5927817.191400001,-15,20695.518537,21467.518532,771.999995
474947.2460000003,5927817.191400001,-15,474946.5343000004,5927817.8939,-16,21467.518532,21468.932753,1.414222
474946.5343000004,5927817.8939,-16,474867.5393000003,5927895.873299999,-16,21468.932753,21579.932739,110.999986
474867.5393000003,5927895.873299999,-16,474848.4495000001,5927914.9671,-16,21579.932739,21606.932622,26.999883
474848.4495000001,5927914.9671,-16,474822.6264000004,5927941.4651,-16,21606.932622,21643.932304,36.999682
474822.6264000004,5927941.4651,-16,474797.88040000014,5927967.611099999,-16,21643.932304,21679.931996,35.999692
474797.88040000014,5927967.611099999,-16,474773.5133999996,5927994.1106,-16,21679.931996,21715.931638,35.999642
474773.5133999996,5927994.1106,-16,474748.8699000003,5928021.709000001,-16,21715.931638,21752.931283,36.999646
474748.8699000003,5928021.709000001,-16,474724.6375000002,5928049.6691,-16,21752.931283,21789.930964,36.999681
474724.6375000002,5928049.6691,-16,474701.45969999954,5928077.2149,-16,21789.930964,21825.930708,35.999743
474701.45969999954,5928077.2149,-16,474678.68099999987,5928105.091499999,-16,21825.930708,21861.930347,35.999639
474678.68099999987,5928105.091499999,-16,474656.30599999987,5928133.293199999,-16,21861.930347,21897.930020,35.999674
474656.30599999987,5928133.293199999,-16,474634.33939999994,5928161.814200001,-16,21897.930020,21933.929728,35.999708
474634.33939999994,5928161.814200001,-16,474612.19299999997,5928191.4539,-16,21933.929728,21970.929388,36.999660
474612.19299999997,5928191.4539,-16,474591.06850000005,5928220.6041,-16,21970.929388,22006.929092,35.999704
474591.06850000005,5928220.6041,-16,474569.79700000025,5928250.877800001,-16,22006.929092,22043.928735,36.999644
474569.79700000025,5928250.877800001,-16,474549.53249999974,5928280.632300001,-16,22043.928735,22079.928461,35.999725
474549.53249999974,5928280.632300001,-16,474529.69859999977,5928310.6755,-16,22079.928461,22115.928148,35.999687
474529.69859999977,5928310.6755,-16,474510.2993999999,5928341.0012,-16,22115.928148,22151.927829,35.999681
474510.2993999999,5928341.0012,-16,474490.81850000005,5928372.457,-16,22151.927829,22188.927461,36.999633
474490.81850000005,5928372.457,-16,474477.9201999996,5928393.8726,-16,22188.927461,22213.927343,24.999881
474477.9201999996,5928393.8726,-16,474465.7399000004,5928414.551999999,-16,22213.927343,22237.927286,23.999944
474465.7399000004,5928414.551999999,-16,474453.7587000001,5928435.3473000005,-16,22237.927286,22261.927154,23.999868
474453.7587000001,5928435.3473000005,-16,474441.9776999997,5928456.2567,-16,22261.927154,22285.927049,23.999895
474441.9776999997,5928456.2567,-16,474430.3979000002,5928477.2783,-16,22285.927049,22309.927038,23.999988
474430.3979000002,5928477.2783,-16,474418.5508000003,5928499.2929,-16,22309.927038,22334.926965,24.999928
474418.5508000003,5928499.2929,-16,474407.3853000002,5928520.5373,-16,22334.926965,22358.926818,23.999853
474407.3853000002,5928520.5373,-16,474396.42420000024,5928541.8879,-16,22358.926818,22382.926689,23.999872
474396.42420000024,5928541.8879,-16,474385.66860000044,5928563.342800001,-16,22382.926689,22406.926599,23.999910
474385.66860000044,5928563.342800001,-16,474375.1194000002,5928584.9,-16,22406.926599,22430.926568,23.999969
474375.1194000002,5928584.9,-16,474364.77770000044,5928606.557399999,-16,22430.926568,22454.926437,23.999869
474364.77770000044,5928606.557399999,-16,474354.22670000046,5928629.2217,-16,22454.926437,22479.926319,24.999882
474354.22670000046,5928629.2217,-16,474343.9028000003,5928651.9904,-16,22479.926319,22504.926251,24.999932
474343.9028000003,5928651.9904,-16,474334.20660000015,5928673.944399999,-16,22504.926251,22528.926135,23.999884
474334.20660000015,5928673.944399999,-16,474324.7215999998,5928695.990499999,-16,22528.926135,22552.926046,23.999911
474324.7215999998,5928695.990499999,-16,474315.44859999977,5928718.126599999,-16,22552.926046,22576.925952,23.999905
474315.44859999977,5928718.126599999,-16,474306.3886000002,5928740.3508,-16,22576.925952,22600.925924,23.999972
474306.3886000002,5928740.3508,-16,474297.1783999996,5928763.5922,-16,22600.925924,22625.925733,24.999809
474297.1783999996,5928763.5922,-16,474288.5557000004,5928785.989700001,-16,22625.925733,22649.925711,23.999978
474288.5557000004,5928785.989700001,-16,474280.1484000003,5928808.468800001,-16,22649.925711,22673.925558,23.999846
474280.1484000003,5928808.468800001,-16,474271.62069999985,5928831.9693,-16,22673.925558,22698.925461,24.999903
474271.62069999985,5928831.9693,-16,474263.6556000002,5928854.608899999,-16,22698.925461,22722.925343,23.999881
474263.6556000002,5928854.608899999,-16,474255.5900999997,5928878.272,-16,22722.925343,22747.925234,24.999892
474255.5900999997,5928878.272,-16,474248.07019999996,5928901.0634,-16,22747.925234,22771.925168,23.999934
474248.07019999996,5928901.0634,-16,474240.76939999964,5928923.925899999,-16,22771.925168,22795.925076,23.999908
474240.76939999964,5928923.925899999,-16,474233.68850000016,5928946.8575,-16,22795.925076,22819.925022,23.999946
474233.68850000016,5928946.8575,-16,474226.82799999975,5928969.856000001,-16,22819.925022,22843.924969,23.999947
474226.82799999975,5928969.856000001,-16,474219.9167999998,5928993.8816,-16,22843.924969,22868.924852,24.999883
474219.9167999998,5928993.8816,-16,474213.24619999994,5929017.975099999,-16,22868.924852,22893.924725,24.999873
474213.24619999994,5929017.975099999,-16,474207.0694000004,5929041.1665,-16,22893.924725,22917.924598,23.999873
474207.0694000004,5929041.1665,-16,474201.1155000003,5929064.416200001,-16,22917.924598,22941.924545,23.999947
474201.1155000003,5929064.416200001,-16,474195.3850999996,5929087.721899999,-16,22941.924545,22965.924402,23.999857
474195.3850999996,5929087.721899999,-16,474189.87870000023,5929111.081599999,-16,22965.924402,22989.924320,23.999917
474189.87870000023,5929111.081599999,-16,474184.5968000004,5929134.493100001,-16,22989.924320,23013.924253,23.999933
474184.5968000004,5929134.493100001,-16,474179.3339999998,5929158.9328000005,-16,23013.924253,23038.924173,24.999920
474179.3339999998,5929158.9328000005,-16,474174.5120000001,5929182.443299999,-16,23038.924173,23062.924075,23.999902
474174.5120000001,5929182.443299999,-16,474169.72919999994,5929206.9814,-16,23062.924075,23087.923945,24.999871
474169.72919999994,5929206.9814,-16,474165.3688000003,5929230.581900001,-16,23087.923945,23111.923876,23.999931
474165.3688000003,5929230.581900001,-16,474161.2352,5929254.223099999,-16,23111.923876,23135.923730,23.999854
474161.2352,5929254.223099999,-16,474157.32880000025,5929277.903000001,-16,23135.923730,23159.923681,23.999951
474157.32880000025,5929277.903000001,-16,474153.6497999998,5929301.619200001,-16,23159.923681,23183.923539,23.999858
474153.6497999998,5929301.619200001,-16,474150.1986999996,5929325.3697,-16,23183.923539,23207.923463,23.999924
474150.1986999996,5929325.3697,-16,474146.9757000003,5929349.1522,-16,23207.923463,23231.923359,23.999897
474146.9757000003,5929349.1522,-16,474143.8613999998,5929373.9574,-16,23231.923359,23256.923295,24.999936
474143.8613999998,5929373.9574,-16,474140.9952999996,5929398.7925,-16,23256.923295,23281.923230,24.999934
474140.9952999996,5929398.7925,-16,474138.47759999987,5929422.6599,-16,23281.923230,23305.923055,23.999825
474138.47759999987,5929422.6599,-16,474136.1891999999,5929446.5505,-16,23305.923055,23329.923003,23.999949
474136.1891999999,5929446.5505,-16,474134.13019999955,5929470.4618999995,-16,23329.923003,23353.922890,23.999886
474134.13019999955,5929470.4618999995,-16,474132.08829999994,5929497.384500001,-16,23353.922890,23380.922811,26.999921
474132.08829999994,5929497.384500001,-16,474130.3969999999,5929523.329299999,-16,23380.922811,23406.922679,25.999868
474130.3969999999,5929523.329299999,-16,474128.97559999954,5929549.2903,-16,23406.922679,23432.922562,25.999883
474128.97559999954,5929549.2903,-16,474127.8241999997,5929575.264699999,-16,23432.922562,23458.922469,25.999907
474127.8241999997,5929575.264699999,-16,474127.78529999964,5929576.263900001,-15,23458.922469,23460.336652,1.414183
474127.78529999964,5929576.263900001,-15,474127.63379999995,5929580.261,-15,23460.336652,23464.336622,3.999970
474127.63379999995,5929580.261,-15,474127.59690000024,5929581.260399999,-16,23464.336622,23465.750893,1.414271
474127.59690000024,5929581.260399999,-16,474126.9145999998,5929602.2491999995,-16,23465.750893,23486.750780,20.999887
474126.9145999998,5929602.2491999995,-16,474126.40859999973,5929623.243000001,-16,23486.750780,23507.750677,20.999897
474126.40859999973,5929623.243000001,-16,474126.09059999976,5929643.240499999,-16,23507.750677,23527.750705,20.000028
474126.09059999976,5929643.240499999,-16,474125.92899999954,5929664.239800001,-16,23527.750705,23548.750627,20.999922
474125.92899999954,5929664.239800001,-16,474125.9732999997,5929690.239600001,-16,23548.750627,23574.750465,25.999838
474125.9732999997,5929690.239600001,-16,474126.27080000006,5929715.2377,-16,23574.750465,23599.750335,24.999870
474126.27080000006,5929715.2377,-16,474126.8183000004,5929740.2316,-16,23599.750335,23624.750231,24.999896
474126.8183000004,5929740.2316,-16,474127.6157999998,5929765.218800001,-16,23624.750231,23649.750154,24.999923
474127.6157999998,5929765.218800001,-16,474128.7576000001,5929792.194499999,-16,23649.750154,23676.750008,26.999854
474128.7576000001,5929792.194499999,-16,474128.8054999998,5929793.193399999,-15,23676.750008,23678.164255,1.414247
474128.8054999998,5929793.193399999,-15,474130.54870000016,5929825.1457,-15,23678.164255,23710.164071,31.999816
474130.54870000016,5929825.1457,-15,474132.7746000001,5929858.0703,-15,23710.164071,23743.163828,32.999756
474132.7746000001,5929858.0703,-15,474135.26130000036,5929888.9702,-15,23743.163828,23774.163626,30.999798
474135.26130000036,5929888.9702,-15,474138.22979999986,5929920.832,-15,23774.163626,23806.163412,31.999786
474138.22979999986,5929920.832,-15,474141.49430000037,5929951.659399999,-15,23806.163412,23837.163179,30.999767
474141.49430000037,5929951.659399999,-15,474145.2648,5929983.4363,-15,23837.163179,23869.162992,31.999813
474145.2648,5929983.4363,-15,474148.89740000013,5930011.1995,-15,23869.162992,23897.162832,27.999840
474148.89740000013,5930011.1995,-15,474152.8406999996,5930038.920299999,-15,23897.162832,23925.162696,27.999864
474152.8406999996,5930038.920299999,-15,474152.98730000015,5930039.909499999,-16,23925.162696,23926.576912,1.414216
474152.98730000015,5930039.909499999,-16,474153.4293999998,5930042.876700001,-16,23926.576912,23929.576867,2.999955
474153.4293999998,5930042.876700001,-16,474213.27219999954,5930501.993100001,-16,23929.576867,24392.576899,463.000032
474213.27219999954,5930501.993100001,-16,474213.4014999997,5930502.9847,-19,24392.576899,24395.739175,3.162276
474213.4014999997,5930502.9847,-19,474273.62990000006,5930965.076099999,-19,24395.739175,24861.739091,465.999916
474273.62990000006,5930965.076099999,-19,474273.7591000004,5930966.0678,-24,24861.739091,24866.838127,5.099035
474273.7591000004,5930966.0678,-24,474333.9874999998,5931428.1592,-24,24866.838127,25332.838043,465.999916
474333.9874999998,5931428.1592,-24,474334.11679999996,5931429.150900001,-25,25332.838043,25334.252323,1.414280
474334.11679999996,5931429.150900001,-25,474394.34520000033,5931891.2423,-25,25334.252323,25800.252239,465.999916
474394.34520000033,5931891.2423,-25,474394.47449999955,5931892.233899999,-22,25800.252239,25803.414515,3.162276
474394.47449999955,5931892.233899999,-22,474454.7028999999,5932354.3254,-22,25803.414515,26269.414531,466.000016
474454.7028999999,5932354.3254,-22,474454.83210000023,5932355.317,-20,26269.414531,26271.650590,2.236060
474454.83210000023,5932355.317,-20,474515.1897999998,5932818.4001,-20,26271.650590,26738.650601,467.000010
474515.1897999998,5932818.4001,-20,474515.31900000013,5932819.3917,-17,26738.650601,26741.812872,3.162272
474515.31900000013,5932819.3917,-17,474575.54750000034,5933281.483200001,-17,26741.812872,27207.812901,466.000029
474575.54750000034,5933281.483200001,-17,474575.6766999997,5933282.4748,-19,27207.812901,27210.048961,2.236060
474575.6766999997,5933282.4748,-19,474694.7117999997,5934195.7501,-19,27210.048961,28131.049031,921.000070
474694.7117999997,5934195.7501,-19,474696.2627999997,5934207.6493999995,-19,28131.049031,28143.048986,11.999956
474696.2627999997,5934207.6493999995,-19,474696.392,5934208.641000001,-18,28143.048986,28144.463187,1.414201
474696.392,5934208.641000001,-18,474705.4391999999,5934278.0539,-18,28144.463187,28214.463205,70.000018
474705.4391999999,5934278.0539,-18,474705.56850000005,5934279.045499999,-17,28214.463205,28215.877415,1.414210
474705.56850000005,5934279.045499999,-17,474756.6205000002,5934670.7325,-17,28215.877415,28610.877431,395.000016
474756.6205000002,5934670.7325,-17,474756.7496999996,5934671.724099999,-18,28610.877431,28612.291631,1.414201
474756.7496999996,5934671.724099999,-18,474816.97809999995,5935133.8156,-18,28612.291631,29078.291647,466.000016
474816.97809999995,5935133.8156,-18,474817.1074000001,5935134.8072,-19,29078.291647,29079.705857,1.414210
474817.1074000001,5935134.8072,-19,474937.82270000037,5936060.9734000005,-19,29079.705857,30013.705864,934.000007
474937.82270000037,5936060.9734000005,-19,474937.9519999996,5936061.965,-20,30013.705864,30015.120074,1.414210
474937.9519999996,5936061.965,-20,474966.90299999993,5936284.086200001,-20,30015.120074,30239.120047,223.999973
474966.90299999993,5936284.086200001,-20,474998.18039999995,5936524.056500001,-20,30239.120047,30481.120089,242.000043
474998.18039999995,5936524.056500001,-20,474998.30960000027,5936525.0481,-19,30481.120089,30482.534290,1.414201
474998.30960000027,5936525.0481,-19,475118.8957000002,5937450.2227,-19,30482.534290,31415.534315,933.000026
475118.8957000002,5937450.2227,-19,475119.0250000004,5937451.214299999,-18,31415.534315,31416.948525,1.414210
475119.0250000004,5937451.214299999,-18,475239.7402999997,5938377.3805,-18,31416.948525,32350.948532,934.000007
475239.7402999997,5938377.3805,-18,475239.86950000003,5938378.372099999,-17,32350.948532,32352.362733,1.414201
475239.86950000003,5938378.372099999,-17,475280.8404000001,5938692.713300001,-17,32352.362733,32669.362740,317.000007
475280.8404000001,5938692.713300001,-17,475280.9696000004,5938693.7049,-16,32669.362740,32670.776941,1.414201
475280.9696000004,5938693.7049,-16,475360.4556,5939303.546700001,-16,32670.776941,33285.776978,615.000037
475360.4556,5939303.546700001,-16,475360.58490000013,5939304.5383,-17,33285.776978,33287.191187,1.414210
475360.58490000013,5939304.5383,-17,475410.7320999997,5939689.284,-17,33287.191187,33675.191181,387.999994
475410.7320999997,5939689.284,-17,475412.30119999964,5939708.218599999,-17,33675.191181,33694.190685,18.999504
475412.30119999964,5939708.218599999,-17,475413.8485000003,5939729.1614,-17,33694.190685,33715.190566,20.999881
475413.8485000003,5939729.1614,-17,475415.2198999999,5939750.116599999,-17,33715.190566,33736.190594,21.000027
475415.2198999999,5939750.116599999,-17,475416.4151999997,5939771.0825,-17,33736.190594,33757.190539,20.999945
475416.4151999997,5939771.0825,-17,475417.3898,5939791.058599999,-17,33757.190539,33777.190400,19.999860
475417.3898,5939791.058599999,-17,475418.2411000002,5939812.041300001,-17,33777.190400,33798.190362,20.999962
475418.2411000002,5939812.041300001,-17,475418.91610000003,5939833.0304000005,-17,33798.190362,33819.190313,20.999951
475418.91610000003,5939833.0304000005,-17,475419.39499999955,5939853.024599999,-17,33819.190313,33839.190247,19.999934
475419.39499999955,5939853.024599999,-17,475419.72580000013,5939874.0219,-17,33839.190247,33860.190153,20.999906
475419.72580000013,5939874.0219,-17,475419.87679999974,5939894.021299999,-17,33860.190153,33880.190123,19.999970
475419.87679999974,5939894.021299999,-17,475419.8630999997,5939915.021299999,-17,33880.190123,33901.190127,21.000004
475419.8630999997,5939915.021299999,-17,475419.6860999996,5939935.020400001,-17,33901.190127,33921.190011,19.999883
475419.6860999996,5939935.020400001,-17,475419.3491000002,5939955.0175,-17,33921.190011,33941.189950,19.999939
475419.3491000002,5939955.0175,-17,475418.8230999997,5939976.0109,-17,33941.189950,33962.189939,20.999989
475418.8230999997,5939976.0109,-17,475418.1207999997,5939996.9991,-17,33962.189939,33983.189885,20.999947
475418.1207999997,5939996.9991,-17,475417.2879999997,5940016.981699999,-17,33983.189885,34003.189832,19.999946
475417.2879999997,5940016.981699999,-17,475416.2416000003,5940037.955499999,-17,34003.189832,34024.189718,20.999887
475416.2416000003,5940037.955499999,-17,475415.0811999999,5940057.921800001,-17,34024.189718,34044.189710,19.999992
475415.0811999999,5940057.921800001,-17,475413.7611999996,5940077.8781,-17,34044.189710,34064.189618,19.999908
475413.7611999996,5940077.8781,-17,475412.2034,5940098.8202,-17,34064.189618,34085.189577,20.999959
475412.2034,5940098.8202,-17,475410.46970000025,5940119.748400001,-17,34085.189577,34106.189465,20.999887
475410.46970000025,5940119.748400001,-17,475408.6551999999,5940139.665899999,-17,34106.189465,34126.189445,19.999980
475408.6551999999,5940139.665899999,-17,475406.6814000001,5940159.5682,-17,34126.189445,34146.189381,19.999936
475406.6814000001,5940159.5682,-17,475404.43759999983,5940180.448000001,-17,34146.189381,34167.189397,21.000016
475404.43759999983,5940180.448000001,-17,475401.5378999999,5940205.279100001,-17,34167.189397,34192.189233,24.999836
475401.5378999999,5940205.279100001,-17,475398.38999999966,5940230.08,-17,34192.189233,34217.189111,24.999878
475398.38999999966,5940230.08,-17,475398.2589999996,5940231.0714,-16,34217.189111,34218.603337,1.414226
475398.2589999996,5940231.0714,-16,475394.99430000037,5940254.848200001,-16,34218.603337,34242.603222,23.999885
475394.99430000037,5940254.848200001,-16,475391.8013000004,5940276.6152,-16,34242.603222,34264.603166,21.999944
475391.8013000004,5940276.6152,-16,475388.4168999996,5940298.3533,-16,34264.603166,34286.603147,21.999981
475388.4168999996,5940298.3533,-16,475384.84140000027,5940320.060699999,-16,34286.603147,34308.603043,21.999896
475384.84140000027,5940320.060699999,-16,475381.07490000036,5940341.7358,-16,34308.603043,34330.602963,21.999920
475381.07490000036,5940341.7358,-16,475375.25629999954,5940373.202099999,-16,34330.602963,34362.602715,31.999752
475375.25629999954,5940373.202099999,-16,475369.23589999974,5940403.6117,-16,34362.602715,34393.602537,30.999822
475369.23589999974,5940403.6117,-16,475362.83889999986,5940433.9443,-16,34393.602537,34424.602348,30.999810
475362.83889999986,5940433.9443,-16,475355.8415000001,5940465.1697,-16,34424.602348,34456.602179,31.999831
475355.8415000001,5940465.1697,-16,475348.6821999997,5940495.3314,-16,34456.602179,34487.601917,30.999737
475348.6821999997,5940495.3314,-16,475340.90020000003,5940526.3705,-16,34487.601917,34519.601686,31.999770
475340.90020000003,5940526.3705,-16,475332.72169999965,5940557.307499999,-16,34519.601686,34551.601465,31.999779
475332.72169999965,5940557.307499999,-16,475324.42169999983,5940587.1755,-16,34551.601465,34582.601262,30.999797
475324.42169999983,5940587.1755,-16,475318.8705000002,5940606.389699999,-16,34582.601262,34602.601294,20.000033
475318.8705000002,5940606.389699999,-16,475313.1659000004,5940625.558800001,-16,34602.601294,34622.601216,19.999921
475313.1659000004,5940625.558800001,-16,475292.05040000007,5940694.3928,-16,34622.601216,34694.601104,71.999888
475292.05040000007,5940694.3928,-16,475291.7566999998,5940695.3488,-18,34694.601104,34696.837216,2.236112
475291.7566999998,5940695.3488,-18,475291.4631000003,5940696.3047,-18,34696.837216,34697.837189,0.999973
475291.4631000003,5940696.3047,-18,475291.1694,5940697.260600001,-17,34697.837189,34699.251404,1.414215
475291.1694,5940697.260600001,-17,475149.3354000002,5941158.9662,-17,34699.251404,35182.251346,482.999943
475149.3354000002,5941158.9662,-17,475149.04169999994,5941159.9221,-22,35182.251346,35187.350366,5.099020
475149.04169999994,5941159.9221,-22,474864.199,5942087.1570999995,-22,35187.350366,36157.350423,970.000056
474864.199,5942087.1570999995,-22,474863.9053999996,5942088.113,-21,36157.350423,36158.764617,1.414194
474863.9053999996,5942088.113,-21,474853.04030000046,5942123.481799999,-21,36158.764617,36195.764650,37.000033
474853.04030000046,5942123.481799999,-21,474478.92729999963,5943341.313999999,-21,36195.764650,37469.764573,1273.999923
474478.92729999963,5943341.313999999,-21,474478.6336000003,5943342.27,-22,37469.764573,37471.178855,1.414283
474478.6336000003,5943342.27,-22,474150.9177000001,5944409.0681,-22,37471.178855,38587.178809,1115.999954
474150.9177000001,5944409.0681,-22,474150.62399999984,5944410.024,-21,38587.178809,38588.593025,1.414215
474150.62399999984,5944410.024,-21,473937.7262000004,5945103.0604,-21,38588.593025,39313.592973,724.999948
473937.7262000004,5945103.0604,-21,473937.4325000001,5945104.0163,-20,39313.592973,39315.007188,1.414215
473937.4325000001,5945104.0163,-20,473723.0663999999,5945801.8323,-20,39315.007188,40045.007184,729.999996
473723.0663999999,5945801.8323,-20,473722.7726999996,5945802.7882,-23,40045.007184,40048.169463,3.162278
473722.7726999996,5945802.7882,-23,473580.35140000004,5946266.4057,-23,40048.169463,40533.169476,485.000013
473580.35140000004,5946266.4057,-23,473580.0576999998,5946267.3616,-24,40533.169476,40534.583691,1.414215
473580.0576999998,5946267.3616,-24,473437.6364000002,5946730.9791,-24,40534.583691,41019.583705,485.000013
473437.6364000002,5946730.9791,-24,473437.3426999999,5946731.9350000005,-23,41019.583705,41020.997920,1.414215
473437.3426999999,5946731.9350000005,-23,473396.8186999997,5946863.8509,-23,41020.997920,41158.997917,137.999997
473396.8186999997,5946863.8509,-23,473396.5250000004,5946864.8068,-24,41158.997917,41160.412132,1.414215
473396.5250000004,5946864.8068,-24,473352.7708999999,5947007.2378,-24,41160.412132,41309.412169,149.000037
473352.7708999999,5947007.2378,-24,473294.92140000034,5947195.5525,-24,41309.412169,41506.412146,196.999977
473294.92140000034,5947195.5525,-24,473294.62770000007,5947196.508400001,-23,41506.412146,41507.826361,1.414215
473294.62770000007,5947196.508400001,-23,472586.63210000005,5949501.2129999995,-23,41507.826361,43918.826374,2411.000013
472586.63210000005,5949501.2129999995,-23,472586.3384999996,5949502.1689,-24,43918.826374,43920.240569,1.414194
472586.3384999996,5949502.1689,-24,472438.9249999998,5949982.036900001,-24,43920.240569,44422.240606,502.000037
472438.9249999998,5949982.036900001,-24,472438.6314000003,5949982.992799999,-25,44422.240606,44423.654800,1.414194
472438.6314000003,5949982.992799999,-25,472316.47200000007,5950380.6523,-25,44423.654800,44839.654797,415.999996
472316.47200000007,5950380.6523,-25,472316.1783999996,5950381.608200001,-26,44839.654797,44841.068991,1.414194
472316.1783999996,5950381.608200001,-26,472296.20999999996,5950446.610300001,-26,44841.068991,44909.069065,68.000074
472296.20999999996,5950446.610300001,-26,472295.91640000045,5950447.566199999,-27,44909.069065,44910.483259,1.414194
472295.91640000045,5950447.566199999,-27,472011.0736999996,5951374.801100001,-27,44910.483259,45880.483220,969.999961
472011.0736999996,5951374.801100001,-27,472010.78000000026,5951375.756999999,-28,45880.483220,45881.897435,1.414215
472010.78000000026,5951375.756999999,-28,471868.35869999975,5951839.374500001,-28,45881.897435,46366.897448,485.000013
471868.35869999975,5951839.374500001,-28,471868.0650000004,5951840.330399999,-27,46366.897448,46368.311663,1.414215
471868.0650000004,5951840.330399999,-27,471012.36230000015,5954625.858899999,-27,46368.311663,49282.311687,2914.000023
471012.36230000015,5954625.858899999,-27,471012.0686999997,5954626.8148,-26,49282.311687,49283.725881,1.414194
471012.0686999997,5954626.8148,-26,470441.5022999998,5956484.1524,-26,49283.725881,51226.725875,1942.999994
470441.5022999998,5956484.1524,-26,470441.2087000003,5956485.1083,-25,51226.725875,51228.140069,1.414194
470441.2087000003,5956485.1083,-25,470429.7561999997,5956522.388900001,-25,51228.140069,51267.140107,39.000037
470429.7561999997,5956522.388900001,-25,470429.4626000002,5956523.344799999,-26,51267.140107,51268.554301,1.414194
470429.4626000002,5956523.344799999,-26,470298.78729999997,5956948.7258,-26,51268.554301,51713.554334,445.000033
470298.78729999997,5956948.7258,-26,470298.49370000046,5956949.681700001,-25,51713.554334,51714.968528,1.414194
470298.49370000046,5956949.681700001,-25,470156.0723000001,5957413.2992,-25,51714.968528,52199.968571,485.000043
470156.0723000001,5957413.2992,-25,470155.7786999997,5957414.255100001,-22,52199.968571,52203.130840,3.162269
470155.7786999997,5957414.255100001,-22,470013.35730000027,5957877.8726,-22,52203.130840,52688.130883,485.000043
470013.35730000027,5957877.8726,-22,470013.0636999998,5957878.828500001,-21,52688.130883,52689.545077,1.414194
470013.0636999998,5957878.828500001,-21,469870.6423000004,5958342.446,-21,52689.545077,53174.545120,485.000043
469870.6423000004,5958342.446,-21,469870.3487,5958343.401900001,-20,53174.545120,53175.959314,1.414194
469870.3487,5958343.401900001,-20,469727.92729999963,5958807.019300001,-20,53175.959314,53660.959261,484.999947
469727.92729999963,5958807.019300001,-20,469727.6337000001,5958807.975299999,-19,53660.959261,53662.373523,1.414262
469727.6337000001,5958807.975299999,-19,469157.36099999957,5960664.357000001,-19,53662.373523,55604.373515,1941.999992
469157.36099999957,5960664.357000001,-19,469157.0673000002,5960665.312899999,-20,55604.373515,55605.787730,1.414215
469157.0673000002,5960665.312899999,-20,469014.6459999997,5961128.930400001,-20,55605.787730,56090.787744,485.000013
469014.6459999997,5961128.930400001,-20,469014.3523000004,5961129.886299999,-21,56090.787744,56092.201959,1.414215
469014.3523000004,5961129.886299999,-21,468871.93099999987,5961593.503699999,-21,56092.201959,56577.201877,484.999918
468871.93099999987,5961593.503699999,-21,468871.6372999996,5961594.4597,-22,56577.201877,56578.616160,1.414283
468871.6372999996,5961594.4597,-22,468816.4307000004,5961774.1712,-22,56578.616160,56766.616138,187.999978
468816.4307000004,5961774.1712,-22,468816.13709999993,5961775.1271,-23,56766.616138,56768.030332,1.414194
